2.005558, 6825196
3.000283, 1280745
4.004301, 456774.1
4.997314, 159113.0
5.990373, 65365.99
6.990516, 36479.33
7.994996, 23312.59
8.961505, 15895.69
9.977648, 11770.34
11.03469, 9029.222
11.96039, 6491.824
12.96375, 5159.171
13.95728, 4297.959
15.02695, 3355.827
16.07035, 2762.896
16.95699, 2604.823
18.01308, 2082.333
19.00691, 1729.630
19.92139, 1445.156
21.02051, 1338.605
22.03188, 1225.386
23.09190, 973.8367
24.04099, 1008.876
25.02909, 1315.154
26.05780, 792.3807
27.12880, 691.9668
27.86714, 586.7370
29.01249, 506.3812
30.20492, 469.0459
31.44637, 431.9112
32.73883, 393.0577
34.08442, 331.3263
35.01206, 289.3392
36.45108, 294.4985
37.94924, 258.6981
39.50898, 228.5924
41.13282, 239.6243
42.25230, 172.2849
43.98889, 160.5254
45.79687, 164.3532
47.04328, 132.9436
48.97679, 117.4725
48.97679, 97.28810
50.98976, 113.3925
52.90759, 100.0491
53.80301, 95.30254
55.86414, 93.68810
57.53884, 94.46404
58.31658, 73.75710
60.50998, 73.43192
62.36581, 73.75710
63.20879, 63.65580
64.92908, 55.83523
67.59771, 69.53725
67.37119, 50.96235
70.14019, 54.05499
71.56708, 49.11996
71.32727, 42.39280
74.25886, 50.58843
74.01003, 44.37328
76.48500, 35.60873
76.27990, 49.11996
78.88372, 36.37203
79.68206, 31.85652
82.67906, 32.23410
83.79661, 51.79475
83.23596, 24.22266
85.50131, 35.42042
86.07722, 29.76967
88.41991, 26.15074
89.01547, 30.75010
92.05402, 24.65458
93.54915, 20.37032
95.83750, 24.12770
97.13290, 20.88066
100.2240, 21.78544
101.1251, 15.20861
102.4920, 17.72614
103.1824, 27.17160
105.2814, 15.98961
106.7045, 24.08037
108.4376, 11.36823
108.1468, 17.31329
110.3469, 23.17565
111.0901, 9.109369
112.8944, 15.29848
111.0901, 11.12966
116.1748, 16.13154
117.2193, 7.070774
118.8037, 10.99929
118.8037, 8.897208
120.4095, 13.20329
121.4921, 8.241219
123.6866, 16.32274
125.3584, 13.20329
124.5197, 9.082574
126.2028, 6.102406
129.1164, 16.30352
128.7702, 6.987948
132.2748, 17.93624
134.0627, 12.49688
133.1658, 7.091633
135.8748, 10.00982
137.7114, 13.28131
139.5728, 9.055859
141.4594, 11.19542
141.4594, 7.029239
139.5728, 3.062956
147.2734, 11.53012
147.2734, 7.412011
147.2734, 5.053878
149.2641, 8.862331
153.3265, 10.68000
153.8420, 8.192809
153.3265, 6.138464
153.3265, 5.024191
152.3006, 3.062956
156.0960, 9.271803
159.6283, 6.102406
159.6283, 5.024191
159.6283, 4.064014
161.7859, 9.109369
162.8757, 12.05101
166.1891, 6.066559
166.1891, 3.027077
168.4354, 9.662169
168.4354, 7.029239
173.0196, 5.960278
173.0196, 3.062956
173.0196, 2.027852
175.3582, 10.00982
175.3582, 7.091633
177.7285, 4.016409
180.1308, 3.009295
180.1308, 10.18831
181.7503, 7.196857
182.5656, 5.083740
185.0332, 3.992816
185.0332, 2.039834
186.2796, 8.096840
185.0332, 3.062956
190.0691, 5.024191
190.0691, 1.023846
192.6382, 6.066559
192.6382, 4.040142
192.6382, 2.039834
195.2421, 6.987948
197.8811, 5.024191
200.5558, 4.016409
200.5558, 3.044963
200.5558, 2.027852
206.0141, 5.053878
208.7987, 3.044963
208.7987, 2.039834
214.4814, 5.024191
217.3805, 6.987948
215.9261, 3.036007
217.3805, 2.039834
220.3188, 6.102406
220.3188, 4.088028
221.8028, 1.023846
224.8008, 6.967394
226.3150, 3.027077
226.3150, 2.039834
226.3150, 5.995497
229.3740, 4.016409
232.4744, 5.083740
235.6167, 3.062956
235.6167, 2.039834
235.6167, 1.029896
237.2037, 6.102406
238.8014, 4.064014
245.3007, 3.009295
245.3007, 2.039834
245.3007, 1.029896
248.6163, 7.029239
248.6163, 4.064014
251.9768, 3.062956
255.3827, 2.039834
255.3827, 1.023846
258.8346, 7.029239
257.1029, 5.024191
258.8346, 4.040142
265.8791, 2.027852
265.8791, 1.023846
269.4729, 4.040142
269.4729, 3.062956
276.8069, 2.015940
276.8069, 1.029896
280.5484, 3.027077
288.1838, 2.004098
288.1838, 1.035981
290.1249, 6.102406
292.0791, 3.009295
300.0283, 2.027852
300.0283, 1.042103
300.0283, 3.009295
306.1319, 4.028258
312.3597, 2.027852
312.3597, 1.035981
323.0221, 3.062956
325.1979, 2.039834
325.1979, 1.042103
336.2985, 2.021887
338.5637, 1.042103
343.1400, 3.027077
352.4789, 1.042103
357.2433, 3.009295
366.9660, 2.027852
366.9660, 1.042103
366.9660, 3.009295
382.0486, 2.039834
382.0486, 1.042103
389.8207, 3.036007
397.7510, 2.039834
397.7510, 1.042103
414.0988, 2.039834
414.0988, 1.042103
431.1185, 2.039834
431.1185, 1.042103
436.9458, 3.027077
448.8378, 2.039834
448.8378, 1.042103
448.8378, 3.062956
467.2853, 2.027852
467.2853, 1.042103
480.0030, 3.044963
483.2361, 2.039834
486.4910, 1.042103
506.4861, 1.042103
527.3030, 1.042103
548.9755, 1.042103
563.9165, 2.015940
571.5387, 1.042103
587.0938, 2.027852
595.0293, 1.029896
599.0373, 3.036007
603.0722, 2.039834
619.4854, 1.023846
644.9467, 1.023846
680.5302, 2.027852
699.0516, 1.029896
699.0516, 2.039834
727.7831, 1.042103
757.6954, 1.042103
788.8372, 1.023846
821.2589, 1.023846
855.0131, 1.023846
890.1547, 1.029896
926.7406, 1.023846
964.8303, 1.023846
977.8716, 2.027852
1004.485, 1.029896
1045.770, 1.029896
1088.752, 1.023846
1133.501, 1.023846
1180.088, 1.023846
1228.591, 1.029896
1279.086, 1.023846
1331.658, 1.017832
1377.114, 1.014838
1482.654, 1.023846
1543.592, 1.023846
1607.035, 1.035981
1673.085, 1.029896
1741.850, 1.029896
1813.441, 1.029896
1887.974, 1.023846
1965.571, 1.017832
2046.358, 1.035981
2130.464, 1.035981
2218.028, 1.029896
2469.529, 1.011853
2805.484, 1.023846
3318.135, 1.023846
3454.513, 1.023846
3572.433, 1.014838
4004.301, 1.023846
4672.853, 1.023846
1.015787, 1856337
